ac130_fco_scanning,,voiceovers/US/AC130/ac130_fco_22_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_SCANNING222,,,,,radio,nowetlevel,,0.1

ac130_fco_requestsparkle,,null.wav,0.95,0.95,,,360,6000,announcer,,,,master,ac130,,,,,,radio,nowetlevel,,0.1

#Gunner,,,,,,,,,,,,,,,,,,,,,,,
ac130_gnr_requestpermission,,voiceovers/US/AC130/ac130_gnr_2_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_REQUESTPERMISSION27,,,,,radio,nowetlevel,,0.1
ac130_gnr_arethosefriendlies,,voiceovers/US/AC130/ac130_gnr_2_9_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_ARETHOSEFRIENDLIES29,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,1,voiceovers/US/AC130/ac130_gnr_8_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT181,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,2,voiceovers/US/AC130/ac130_gnr_8_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT182,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,3,voiceovers/US/AC130/ac130_gnr_8_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT183,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,4,voiceovers/US/AC130/ac130_gnr_8_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT184,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,5,voiceovers/US/AC130/ac130_gnr_8_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT185,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,6,voiceovers/US/AC130/ac130_gnr_8_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT186,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,7,voiceovers/US/AC130/ac130_gnr_8_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT187,,,,,radio,nowetlevel,,0.1
ac130_gnr_shot1,8,voiceovers/US/AC130/ac130_gnr_8_8_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_SHOT188,,,,,radio,nowetlevel,,0.1
ac130_gnr_gunready1,1,voiceovers/US/AC130/ac130_gnr_8_9_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GUNREADY189,,,,,radio,nowetlevel,,0.1
ac130_gnr_gunready1,2,voiceovers/US/AC130/ac130_gnr_8_10_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GUNREADY1810,,,,,radio,nowetlevel,,0.1
ac130_gnr_gunready1,3,voiceovers/US/AC130/ac130_gnr_8_11_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GUNREADY1811,,,,,radio,nowetlevel,,0.1
ac130_gnr_gunready1,4,voiceovers/US/AC130/ac130_gnr_8_12_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GUNREADY1812,,,,,radio,nowetlevel,,0.1
ac130_gnr_gunready1,5,voiceovers/US/AC130/ac130_gnr_8_13_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GUNREADY1813,,,,,radio,nowetlevel,,0.1
ac130_gnr_gunready1,6,voiceovers/US/AC130/ac130_gnr_8_14_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GUNREADY1814,,,,,radio,nowetlevel,,0.1
ac130_gnr_booya,,voiceovers/US/AC130/ac130_gnr_9_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,,,,,,radio,nowetlevel,,0.1
ac130_gnr_runningman,,voiceovers/US/AC130/ac130_gnr_10_22_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_RUNNINGMAN1022,,,,,radio,nowetlevel,,0.1
ac130_gnr_rogerthat,,voiceovers/US/AC130/ac130_gnr_17_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_ROGERTHAT174,,,,,radio,nowetlevel,,0.1
ac130_gnr_niceshotman,,voiceovers/US/AC130/ac130_gnr_18_10_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_NICESHOTMAN1810,,,,,radio,nowetlevel,,0.1
ac130_gnr_nailedhim,,voiceovers/US/AC130/ac130_gnr_18_17_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_NAILEDHIM1817,,,,,radio,nowetlevel,,0.1
ac130_gnr_hellyeahnice,,voiceovers/US/AC130/ac130_gnr_18_19_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_HELLYEAHNICE1819,,,,,radio,nowetlevel,,0.1
ac130_gnr_offsetting,,voiceovers/US/AC130/ac130_gnr_20_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_OFFSETTING207,,,,,radio,nowetlevel,,0.1
ac130_gnr_gotthoseguys,,voiceovers/US/AC130/ac130_gnr_21_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_GNR_GOTTHOSEGUYS212,,,,,radio,nowetlevel,,0.1

#Navigator,,,,,,,,,,,,,,,,,,,,,,,
ac130_nav_confirmchurch,,voiceovers/US/AC130/ac130_nav_1_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_CONFIRMCHURCH15,,,,,radio,nowetlevel,,0.1
ac130_nav_notauthorizedchurch,,voiceovers/US/AC130/ac130_nav_1_8_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_NOTAUTHORIZEDCHURCH18,,,,,radio,nowetlevel,,0.1
ac130_nav_civiliantraffic,,voiceovers/US/AC130/ac130_nav_2_11_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_CIVILIANTRAFFIC211,,,,,radio,nowetlevel,,0.1
ac130_nav_ambushroad,,voiceovers/US/AC130/ac130_nav_3_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_AMBUSHROAD31,,,,,radio,nowetlevel,,0.1
ac130_nav_seewatertower,,voiceovers/US/AC130/ac130_nav_3_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_SEEWATERTOWER34,,,,,radio,nowetlevel,,0.1
ac130_nav_thatstheone,,voiceovers/US/AC130/ac130_nav_3_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_THATSTHEONE37,,,,,radio,nowetlevel,,0.1
ac130_nav_doyouseethat,,voiceovers/US/AC130/ac130_nav_3_8_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_DOYOUSEETHAT38,,,,,radio,nowetlevel,,0.1
ac130_nav_trackthatroad,,voiceovers/US/AC130/ac130_nav_3_10_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_TRACKTHATROAD310,,,,,radio,nowetlevel,,0.1
ac130_nav_uhhangon,,voiceovers/US/AC130/ac130_nav_3_12_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_UHHANGON312,,,,,radio,nowetlevel,,0.1
ac130_nav_2klicks,,voiceovers/US/AC130/ac130_nav_3_13.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_2KLICKS3131,,,,,radio,nowetlevel,,0.1
ac130_nav_600meters,,voiceovers/US/AC130/ac130_nav_3_14_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_600METERS314,,,,,radio,nowetlevel,,0.1
ac130_nav_dangerclose,,voiceovers/US/AC130/ac130_nav_6_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_DANGERCLOSE67,,,,,radio,nowetlevel,,0.1
ac130_nav_vipsecure,,voiceovers/US/AC130/ac130_nav_7_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_VIPSECURE74,,,,,radio,nowetlevel,,0.1
ac130_nav_continueengaging,,voiceovers/US/AC130/ac130_nav_15_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_CONTINUEENGAGING154,,,,,radio,nowetlevel,,0.1
ac130_nav_secondaries1,,voiceovers/US/AC130/ac130_nav_16_9_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_SECONDARIES1169,,,,,radio,nowetlevel,,0.1
ac130_nav_roger,,voiceovers/US/AC130/ac130_nav_17_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_ROGER175,,,,,radio,nowetlevel,,0.1
ac130_nav_watchyards,,voiceovers/US/AC130/ac130_nav_19_11_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_WATCHYARDS1911,,,,,radio,nowetlevel,,0.1
ac130_nav_outofchurch,,voiceovers/US/AC130/ac130_nav_19_13_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_OUTOFCHURCH1913,,,,,radio,nowetlevel,,0.1
ac130_nav_nojoylock,,voiceovers/US/AC130/ac130_nav_20_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_NOJOYLOCK205,,,,,radio,nowetlevel,,0.1
ac130_nav_gimme10sec,,voiceovers/US/AC130/ac130_nav_20_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_GIMME10SEC206,,,,,radio,nowetlevel,,0.1
ac130_nav_updatingwaypoints,,voiceovers/US/AC130/ac130_nav_20_11_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_UPDATINGWAYPOINTS2011,,,,,radio,nowetlevel,,0.1
ac130_nav_littlebitfurther,,voiceovers/US/AC130/ac130_nav_20_15_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_NAV_LITTLEBITFURTHER2015,,,,,radio,nowetlevel,,0.1

#Pilot,,,,,,,,,,,,,,,,,,,,,,,
ac130_plt_cleartoengage,,voiceovers/US/AC130/ac130_plt_1_13_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_CLEARTOENGAGE113,,,,,radio,nowetlevel,,0.1
ac130_plt_600metres,,voiceovers/US/AC130/ac130_plt_3_13_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_600METRES313,,,,,radio,nowetlevel,,0.1
ac130_plt_bankingtovillage,,voiceovers/US/AC130/ac130_plt_3_15_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_BANKINGTOVILLAGE315,,,,,radio,nowetlevel,,0.1
ac130_plt_smokem,,voiceovers/US/AC130/ac130_plt_4_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_SMOKEM44,,,,,radio,nowetlevel,,0.1
ac130_plt_woutstrobe,,voiceovers/US/AC130/ac130_plt_4_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_WOUTSTROBE47,,,,,radio,nowetlevel,,0.1
ac130_plt_returningbase,,voiceovers/US/AC130/ac130_plt_7_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_RETURNINGBASE77,,,,,radio,nowetlevel,,0.1
ac130_plt_gottahurt,,voiceovers/US/AC130/ac130_plt_9_9_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_GOTTAHURT99,,,,,radio,nowetlevel,,0.1
ac130_plt_engvehicle,,voiceovers/US/AC130/ac130_plt_14_8_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_ENGVEHICLE148,,,,,radio,nowetlevel,,0.1
ac130_plt_copysmoke,,voiceovers/US/AC130/ac130_plt_15_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_COPYSMOKE151,,,,,radio,nowetlevel,,0.1
ac130_plt_clearedtoengage,,voiceovers/US/AC130/ac130_plt_15_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_CLEAREDTOENGAGE153,,,,,radio,nowetlevel,,0.1
ac130_plt_yeahcleared,,voiceovers/US/AC130/ac130_plt_15_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_YEAHCLEARED155,,,,,radio,nowetlevel,,0.1
ac130_plt_thatsaffirm,,voiceovers/US/AC130/ac130_plt_17_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_THATSAFFIRM173,,,,,radio,nowetlevel,,0.1
ac130_plt_affirm,,voiceovers/US/AC130/ac130_plt_17_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_AFFIRM177,,,,,radio,nowetlevel,,0.1
ac130_plt_flaresaway,,voiceovers/US/AC130/ac130_plt_20_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_FLARESAWAY201,,,,,radio,nowetlevel,,0.1
ac130_plt_flares,,voiceovers/US/AC130/ac130_plt_20_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_FLARES202,,,,,radio,nowetlevel,,0.1
ac130_plt_rollinin,,voiceovers/US/AC130/ac130_plt_20_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_ROLLININ203,,,,,radio,nowetlevel,,0.1
ac130_plt_popflares,,voiceovers/US/AC130/ac130_plt_20_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_POPFLARES204,,,,,radio,nowetlevel,,0.1
ac130_plt_targetreset,,voiceovers/US/AC130/ac130_plt_20_10_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_TARGETRESET2010,,,,,radio,nowetlevel,,0.1
ac130_plt_azimuthsweep,,voiceovers/US/AC130/ac130_plt_20_12_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_AZIMUTHSWEEP2012,,,,,radio,nowetlevel,,0.1
ac130_plt_scanrange,,voiceovers/US/AC130/ac130_plt_20_14_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_SCANRANGE2014,,,,,radio,nowetlevel,,0.1
ac130_plt_cleanup,,voiceovers/US/AC130/ac130_plt_20_16_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_CLEANUP2016,,,,,radio,nowetlevel,,0.1
ac130_plt_anymore,,voiceovers/US/AC130/ac130_plt_22_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_PLT_ANYMORE221,,,,,radio,nowetlevel,,0.1

#TV Operator,,,,,,,,,,,,,,,,,,,,,,,
ac130_tvo_eyesonfriendlies,,voiceovers/US/AC130/ac130_tvo_1_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_EYESONFRIENDLIES13,,,,,radio,nowetlevel,,0.1
ac130_tvo_weseeit,,voiceovers/US/AC130/ac130_tvo_1_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WESEEIT16,,,,,radio,nowetlevel,,0.1
ac130_tvo_vehiclemovingnow,,voiceovers/US/AC130/ac130_tvo_1_9_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_VEHICLEMOVINGNOW19,,,,,radio,nowetlevel,,0.1
ac130_tvo_personnelchurch,,voiceovers/US/AC130/ac130_tvo_1_11_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_PERSONNELCHURCH111,,,,,radio,nowetlevel,,0.1
ac130_tvo_thatsnicetruck,,voiceovers/US/AC130/ac130_tvo_2_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_NICETRUCK23,,,,,radio,nowetlevel,,0.1
ac130_tvo_nicetruck,,voiceovers/US/AC130/ac130_tvo_2_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_NICETRUCK23,,,,,radio,nowetlevel,,0.1
ac130_tvo_nearintersection,,voiceovers/US/AC130/ac130_tvo_3_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_NEARINTERSECTION36,,,,,radio,nowetlevel,,0.1
ac130_tvo_2klicks,,voiceovers/US/AC130/ac130_tvo_3_14.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_2KLICKS3141,,,,,radio,nowetlevel,,0.1
ac130_tvo_rogerthat,,voiceovers/US/AC130/ac130_tvo_3_16_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ROGERTHAT316,,,,,radio,nowetlevel,,0.1
ac130_tvo_hostilescurved,,voiceovers/US/AC130/ac130_tvo_4_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_HOSTILESCURVED41,,,,,radio,nowetlevel,,0.1
ac130_tvo_firedrpg,,voiceovers/US/AC130/ac130_tvo_4_8_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_FIREDRPG48,,,,,radio,nowetlevel,,0.1
ac130_tvo_ushaped,,voiceovers/US/AC130/ac130_tvo_5_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_USHAPED51,,,,,radio,nowetlevel,,0.1
ac130_tvo_flatroof,,voiceovers/US/AC130/ac130_tvo_5_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_FLATROOF53,,,,,radio,nowetlevel,,0.1
ac130_tvo_armoredvehicle,,voiceovers/US/AC130/ac130_tvo_5_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ARMOREDVEHICLE54,,,,,radio,nowetlevel,,0.1
ac130_tvo_enemyjunkyard,,voiceovers/US/AC130/ac130_tvo_6_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ENEMYJUNKYARD63,,,,,radio,nowetlevel,,0.1
ac130_tvo_copy,,voiceovers/US/AC130/ac130_tvo_7_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_COPY72,,,,,radio,nowetlevel,,0.1
ac130_tvo_heardthat,,voiceovers/US/AC130/ac130_tvo_7_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_HEARDTHAT76,,,,,radio,nowetlevel,,0.1
ac130_tvo_whoa,1,voiceovers/US/AC130/ac130_tvo_9_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WHOA191,,,,,radio,nowetlevel,,0.1
ac130_tvo_whoa,2,voiceovers/US/AC130/ac130_tvo_9_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WHOA393,,,,,radio,nowetlevel,,0.1
ac130_tvo_whoa,3,voiceovers/US/AC130/ac130_tvo_9_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WHOA292,,,,,radio,nowetlevel,,0.1
ac130_tvo_whoa1,,voiceovers/US/AC130/ac130_tvo_9_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WHOA191,,,,,radio,nowetlevel,,0.1
ac130_tvo_whoa2,,voiceovers/US/AC130/ac130_tvo_9_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WHOA393,,,,,radio,nowetlevel,,0.1
ac130_tvo_whoa3,,voiceovers/US/AC130/ac130_tvo_9_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_WHOA292,,,,,radio,nowetlevel,,0.1
ac130_fco_hotdamn,1,voiceovers/US/AC130/ac130_tvo_9_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_HOTDAMN194,,,,,radio,nowetlevel,,0.1
ac130_fco_hotdamn,2,voiceovers/US/AC130/ac130_tvo_9_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_HOTDAMN295,,,,,radio,nowetlevel,,0.1
ac130_fco_hotdamn,3,voiceovers/US/AC130/ac130_tvo_9_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_HOTDAMN396,,,,,radio,nowetlevel,,0.1
ac130_fco_hotdamn1,,voiceovers/US/AC130/ac130_tvo_9_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_HOTDAMN194,,,,,radio,nowetlevel,,0.1
ac130_fco_hotdamn2,,voiceovers/US/AC130/ac130_tvo_9_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_HOTDAMN295,,,,,radio,nowetlevel,,0.1
ac130_fco_hotdamn3,,voiceovers/US/AC130/ac130_tvo_9_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_FCO_HOTDAMN396,,,,,radio,nowetlevel,,0.1
ac130_tvo_guysmovin1,1,voiceovers/US/AC130/ac130_tvo_10_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_GUYSMOVIN1101,,,,,radio,nowetlevel,,0.1
ac130_tvo_guysmovin1,2,voiceovers/US/AC130/ac130_tvo_10_1.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_GUYSMOVIN11011,,,,,radio,nowetlevel,,0.1
ac130_tvo_guysmovin1,3,voiceovers/US/AC130/ac130_tvo_10_1.2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_GUYSMOVIN11012,,,,,radio,nowetlevel,,0.1
ac130_tvo_guysmovin2,1,voiceovers/US/AC130/ac130_tvo_10_2_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_GUYSMOVIN2102,,,,,radio,nowetlevel,,0.1
ac130_tvo_guysmovin2,2,voiceovers/US/AC130/ac130_tvo_10_2.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_GUYSMOVIN21021,,,,,radio,nowetlevel,,0.1
ac130_tvo_guysmovin3,1,voiceovers/US/AC130/ac130_tvo_10_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_GUYSMOVIN3103,,,,,radio,nowetlevel,,0.1
ac130_tvo_makinrunforit1,1,voiceovers/US/AC130/ac130_tvo_10_4_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_MAKINRUNFORIT1104,,,,,radio,nowetlevel,,0.1
ac130_tvo_makinrunforit1,2,voiceovers/US/AC130/ac130_tvo_10_4.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_MAKINRUNFORIT11041,,,,,radio,nowetlevel,,0.1
ac130_tvo_makinrunforit2,,voiceovers/US/AC130/ac130_tvo_10_5_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_MAKINRUNFORIT2105,,,,,radio,nowetlevel,,0.1
ac130_tvo_makinrunforit3,1,voiceovers/US/AC130/ac130_tvo_10_6_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_MAKINRUNFORIT3106,,,,,radio,nowetlevel,,0.1
ac130_tvo_makinrunforit3,2,voiceovers/US/AC130/ac130_tvo_10_6.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_MAKINRUNFORIT31061,,,,,radio,nowetlevel,,0.1
ac130_tvo_enemymoving1,,voiceovers/US/AC130/ac130_tvo_10_7_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ENEMYMOVING1107,,,,,radio,nowetlevel,,0.1
ac130_tvo_enemymoving2,,voiceovers/US/AC130/ac130_tvo_10_8_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ENEMYMOVING2108,,,,,radio,nowetlevel,,0.1
ac130_tvo_enemymoving3,1,voiceovers/US/AC130/ac130_tvo_10_9_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ENEMYMOVING3109,,,,,radio,nowetlevel,,0.1
ac130_tvo_enemymoving3,2,voiceovers/US/AC130/ac130_tvo_10_9.1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TVO_ENEMYMOVING31091,,,,,radio,nowetlevel,,0.1
ac130_tv_runningman,1,voiceovers/US/AC130/ac130_tvo_11_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TV_RUNNINGMAN111,,,,,radio,nowetlevel,,0.1
ac130_tv_runningman,2,voiceovers/US/AC130/ac130_tvo_11_3_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,ac130,SUBTITLE_AC130_TV_RUNNINGMAN113,,,,,radio,nowetlevel,,0.1
