index,zone,type,type,name,usage(KB),total(KB)
1423,common_mp,  xmodel,xmodel,weapon_dragunov_mp_stagger,4.8,4.8
1424,common_mp,  xmodel,xmodel,weapon_dragunov_gold,4.8,4.8
1425,common_mp,  xanim,xanim,viewmodel_dragunov_idle,1.5,1.5
1426,common_mp,  xanim,xanim,viewmodel_dragunov_fire,3.3,3.3
1427,common_mp,  xanim,xanim,viewmodel_dragunov_reload,21.8,21.8
1428,common_mp,  xanim,xanim,viewmodel_dragunov_reload_empty,26.1,26.1
1429,common_mp,  xanim,xanim,viewmodel_dragunov_pullout,13.9,13.9
1430,common_mp,  xanim,xanim,viewmodel_dragunov_putaway,11.5,11.5
1431,common_mp,  xanim,xanim,viewmodel_dragunov_quick_pullout,5.2,5.2
1432,common_mp,  xanim,xanim,viewmodel_dragunov_quick_putaway,3.8,3.8
1433,common_mp,  xanim,xanim,viewmodel_dragunov_sprint_in,3.7,3.7
1434,common_mp,  xanim,xanim,viewmodel_dragunov_sprint_loop,5.1,5.1
1435,common_mp,  xanim,xanim,viewmodel_dragunov_sprint_out,3.6,3.6
1436,common_mp,  xmodel,xmodel,viewmodel_ak74u_mp,121.6,122.1
1437,common_mp,  xmodel,xmodel,viewmodel_ak74u_mp_brock,1.3,1.5
1438,common_mp,  xmodel,xmodel,viewmodel_ak74u_mp_bshdwl,1.3,1.5
1439,common_mp,  xmodel,xmodel,viewmodel_ak74u_mp_bwmrpt,1.3,1.5
1440,common_mp,  xmodel,xmodel,viewmodel_ak74u_mp_cmdtgr,1.3,1.5
1441,common_mp,  xmodel,xmodel,viewmodel_ak74u_mp_stagger,1.3,1.5
1442,common_mp,  xmodel,xmodel,weapon_ak74u,84.8,84.8
1443,common_mp,  xanim,xanim,viewmodel_ak74u_idle,1.5,1.5
1444,common_mp,  xanim,xanim,viewmodel_ak74u_fire,2.5,2.5
1445,common_mp,  xanim,xanim,viewmodel_ak74u_reload,16.4,16.4
1446,common_mp,  xanim,xanim,viewmodel_ak74u_reload_empty,23.4,23.4
1447,common_mp,  xanim,xanim,viewmodel_ak74u_pullout,6.6,6.6
1448,common_mp,  xanim,xanim,viewmodel_ak74u_pullout_first,11.6,11.6
1449,common_mp,  xanim,xanim,viewmodel_ak74u_putaway,5.5,5.5
1450,common_mp,  xanim,xanim,viewmodel_ak74u_pullout_quick,7.1,7.1
1451,common_mp,  xanim,xanim,viewmodel_ak74u_putaway_quick,4.0,4.0
1452,common_mp,  xanim,xanim,viewmodel_ak74u_sprint_in,3.6,3.6
1453,common_mp,  xanim,xanim,viewmodel_ak74u_sprint_loop,4.6,4.6
1454,common_mp,  xanim,xanim,viewmodel_ak74u_sprint_out,3.5,3.5
1455,common_mp,  xanim,xanim,viewmodel_ak74u_fire_ads,2.8,2.8
1456,common_mp,  xmodel,xmodel,viewmodel_ak74u_silencer,74.6,74.6
1457,common_mp,  xmodel,xmodel,weapon_ak74u_supressed,88.1,88.1
1458,common_mp,  xanim,xanim,viewmodel_ak74u_acog_ads_fire,1.9,1.9
1459,common_mp,  xmodel,xmodel,viewmodel_rpd_mp,173.7,174.3
1460,common_mp,  xmodel,xmodel,viewmodel_rpd_mp_brock,2.5,2.7
1461,common_mp,  xmodel,xmodel,viewmodel_rpd_mp_bshdwl,2.5,2.7
1462,common_mp,  xmodel,xmodel,viewmodel_rpd_mp_bwmrpt,2.5,2.7
1463,common_mp,  xmodel,xmodel,viewmodel_rpd_mp_cmdtgr,2.5,2.7
1464,common_mp,  xmodel,xmodel,viewmodel_rpd_mp_stagger,2.5,2.7
1465,common_mp,  xmodel,xmodel,weapon_rpd,101.2,101.2
1466,common_mp,  xanim,xanim,viewmodel_rpd_idle,1.8,1.8
1467,common_mp,  xanim,xanim,viewmodel_rpd_fire,3.5,3.5
1468,common_mp,  xanim,xanim,viewmodel_rpd_reload,60.5,60.5
1469,common_mp,  xanim,xanim,viewmodel_rpd_pullout,8.4,8.4
1470,common_mp,  xanim,xanim,viewmodel_rpd_putaway,4.3,4.3
1471,common_mp,  xanim,xanim,viewmodel_rpd_sprint_in,3.6,3.6
1472,common_mp,  xanim,xanim,viewmodel_rpd_sprint_loop,4.2,4.2
1473,common_mp,  xanim,xanim,viewmodel_rpd_sprint_out,3.7,3.7
1474,common_mp,  xanim,xanim,viewmodel_rpd_ads_fire,3.5,3.5
1475,common_mp,  xanim,xanim,viewmodel_rpd_attachment_reload,59.6,59.6
1476,common_mp,  xanim,xanim,viewmodel_rpd_grip_idle,1.8,1.8
1477,common_mp,  xanim,xanim,viewmodel_rpd_grip_fire,3.5,3.5
1478,common_mp,  xanim,xanim,viewmodel_rpd_grip_reload,61.3,61.3
1479,common_mp,  xanim,xanim,viewmodel_rpd_grip_pullout,8.3,8.3
1480,common_mp,  xanim,xanim,viewmodel_rpd_grip_putaway,4.3,4.3
1481,common_mp,  xanim,xanim,viewmodel_rpd_grip_sprint_in,3.6,3.6
1482,common_mp,  xanim,xanim,viewmodel_rpd_grip_sprint_loop,4.3,4.3
1483,common_mp,  xanim,xanim,viewmodel_rpd_grip_sprint_out,3.7,3.7
1484,common_mp,  xanim,xanim,viewmodel_rpd_grip_ads_fire,3.5,3.5
1485,common_mp,  xmodel,xmodel,viewmodel_g36c_mp,154.6,155.4
1486,common_mp,  xmodel,xmodel,viewmodel_g36c_mp_brock,1.3,1.5
1487,common_mp,  xmodel,xmodel,viewmodel_g36c_mp_bshdwl,1.3,1.5
1488,common_mp,  xmodel,xmodel,viewmodel_g36c_mp_bwmrpt,1.3,1.5
1489,common_mp,  xmodel,xmodel,viewmodel_g36c_mp_cmdtgr,1.3,1.5
1490,common_mp,  xmodel,xmodel,viewmodel_g36c_mp_stagger,1.3,1.5
1491,common_mp,  fx,fx,muzzleflashes/g36_flshview_a,3.4,3.4
1492,common_mp,  fx,fx,muzzleflashes/g36_flshview_b,2.9,2.9
1493,common_mp,  xmodel,xmodel,weapon_g36_mp,106.2,106.2
1494,common_mp,  xmodel,xmodel,weapon_g36_mp_brock,117.7,117.7
1495,common_mp,  xanim,xanim,viewmodel_g36_idle,1.5,1.5
1496,common_mp,  xanim,xanim,viewmodel_g36_fire,2.0,2.0
1497,common_mp,  xanim,xanim,viewmodel_g36_reload,14.4,14.4
1498,common_mp,  xanim,xanim,viewmodel_g36_reload_empty,18.8,18.8
1499,common_mp,  xanim,xanim,viewmodel_g36_pullout,3.3,3.3
1500,common_mp,  xanim,xanim,viewmodel_g36_putaway_fast,3.4,3.4
1501,common_mp,  xanim,xanim,viewmodel_g36_pullout_fast,8.3,8.3
1502,common_mp,  xanim,xanim,viewmodel_g36_sprint_in,3.2,3.2
1503,common_mp,  xanim,xanim,viewmodel_g36_sprint_loop,4.4,4.4
1504,common_mp,  xanim,xanim,viewmodel_g36_sprint_out,3.2,3.2
1505,common_mp,  xanim,xanim,viewmodel_g36_fire_ads,2.0,2.0
1506,common_mp,  xmodel,xmodel,viewmodel_g36c_silencer,88.5,88.5
1507,common_mp,  xmodel,xmodel,weapon_g36csd_mp,109.5,109.5
1508,common_mp,  xmodel,xmodel,viewmodel_g36cm203_mp,102.2,102.2
1509,common_mp,  xmodel,xmodel,weapon_g36m203,117.8,117.8
1510,common_mp,  xanim,xanim,viewmodel_g36m203_idle,1.6,1.6
1511,common_mp,  xanim,xanim,viewmodel_g36m203_fire,2.1,2.1
1512,common_mp,  xanim,xanim,viewmodel_g36m203_reload,14.1,14.1
1513,common_mp,  xanim,xanim,viewmodel_g36m203_reload_empty,18.6,18.6
1514,common_mp,  xanim,xanim,viewmodel_g36m203_pullout   ,3.3,3.3
1515,common_mp,  xanim,xanim,viewmodel_g36m203_pullout,3.3,3.3
1516,common_mp,  xanim,xanim,viewmodel_g36m203_putaway_fast,4.0,4.0
1517,common_mp,  xanim,xanim,viewmodel_g36m203_fromgrenade,8.2,8.2
1518,common_mp,  xanim,xanim,viewmodel_g36m203_pullout_fast,8.4,8.4
1519,common_mp,  xanim,xanim,viewmodel_g36m203_sprint_in,3.3,3.3
1520,common_mp,  xanim,xanim,viewmodel_g36m203_sprint_loop,4.4,4.4
1521,common_mp,  xanim,xanim,viewmodel_g36m203_sprint_out,3.3,3.3
1522,common_mp,  xanim,xanim,viewmodel_g36m203_fire_ads,2.0,2.0
1523,common_mp,  xmodel,xmodel,viewmodel_g3_mp,128.4,128.7
1524,common_mp,  xmodel,xmodel,viewmodel_g3_mp_brock,1.1,1.3
1525,common_mp,  xmodel,xmodel,viewmodel_g3_mp_bshdwl,1.1,1.3
1526,common_mp,  xmodel,xmodel,viewmodel_g3_mp_bwmrpt,1.1,1.3
1527,common_mp,  xmodel,xmodel,viewmodel_g3_mp_cmdtgr,1.1,1.3
1528,common_mp,  xmodel,xmodel,viewmodel_g3_mp_stagger,1.1,1.3
1529,common_mp,  xmodel,xmodel,weapon_g3,93.1,93.1
1530,common_mp,  xanim,xanim,viewmodel_g3_idle,1.5,1.5
1531,common_mp,  xanim,xanim,viewmodel_g3_fire,2.5,2.5
1532,common_mp,  xanim,xanim,viewmodel_g3_reload,19.6,19.6
1533,common_mp,  xanim,xanim,viewmodel_g3_reload_empty,26.4,26.4
1534,common_mp,  xanim,xanim,viewmodel_g3_pullout,5.6,5.6
1535,common_mp,  xanim,xanim,viewmodel_g3_first_time_pullout,9.4,9.4
1536,common_mp,  xanim,xanim,viewmodel_g3_putaway,6.0,6.0
1537,common_mp,  xanim,xanim,viewmodel_g3_quick_pullout,7.6,7.6
1538,common_mp,  xanim,xanim,viewmodel_g3_quick_putaway,5.3,5.3
1539,common_mp,  xanim,xanim,viewmodel_g3_sprint_in,3.7,3.7
1540,common_mp,  xanim,xanim,viewmodel_g3_sprint_loop,4.9,4.9
1541,common_mp,  xanim,xanim,viewmodel_g3_sprint_out,3.7,3.7
1542,common_mp,  xanim,xanim,viewmodel_g3_ads_fire,2.3,2.3
1543,common_mp,  xmodel,xmodel,viewmodel_g3_silencer,81.0,81.0
1544,common_mp,  xmodel,xmodel,weapon_g3_silencer,96.2,96.2
1545,common_mp,  xmodel,xmodel,viewmodel_g3m203_mp,94.5,94.5
1546,common_mp,  xmodel,xmodel,weapon_g3m203,104.4,104.4
1547,common_mp,  xanim,xanim,viewmodel_g3m203_idle,1.6,1.6
1548,common_mp,  xanim,xanim,viewmodel_g3m203_fire,2.5,2.5
1549,common_mp,  xanim,xanim,viewmodel_g3m203_reload,19.7,19.7
1550,common_mp,  xanim,xanim,viewmodel_g3m203_reload_empty,26.5,26.5
1551,common_mp,  xanim,xanim,viewmodel_g3m203_pullout,5.5,5.5
1552,common_mp,  xanim,xanim,viewmodel_g3m203_first_time_pullout,9.4,9.4
1553,common_mp,  xanim,xanim,viewmodel_g3m203_putaway,6.0,6.0
1554,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_2_bullet,7.1,7.1
1555,common_mp,  xanim,xanim,viewmodel_g3m203_quick_pullout,7.6,7.6
1556,common_mp,  xanim,xanim,viewmodel_g3m203_quick_putaway,5.3,5.3
1557,common_mp,  xanim,xanim,viewmodel_g3m203_sprint_in,3.8,3.8
1558,common_mp,  xanim,xanim,viewmodel_g3m203_sprint_loop,5.0,5.0
1559,common_mp,  xanim,xanim,viewmodel_g3m203_sprint_out,3.8,3.8
1560,common_mp,  xanim,xanim,viewmodel_g3m203_ads_fire,2.3,2.3
1561,common_mp,  xmodel,xmodel,viewmodel_m14_mp,120.7,120.9
1562,common_mp,  xmodel,xmodel,viewmodel_m14_mp_brock,1.0,1.2
1563,common_mp,  xmodel,xmodel,viewmodel_m14_mp_bshdwl,1.0,1.2
1564,common_mp,  xmodel,xmodel,viewmodel_m14_mp_bwmrpt,1.0,1.2
1565,common_mp,  xmodel,xmodel,viewmodel_m14_mp_cmdtgr,1.0,1.2
1566,common_mp,  xmodel,xmodel,viewmodel_m14_mp_stagger,1.0,1.2
1567,common_mp,  xmodel,xmodel,weapon_m14_scout_mp,44.0,44.0
1568,common_mp,  xmodel,xmodel,weapon_m14_scout_mp_brock,1.8,1.8
1569,common_mp,  xmodel,xmodel,weapon_m14_scout_mp_bshdwl,1.8,1.8
1570,common_mp,  xmodel,xmodel,weapon_m14_scout_mp_bwmrpt,1.8,1.8
1571,common_mp,  xmodel,xmodel,weapon_m14_scout_mp_cmdtgr,1.8,1.8
1572,common_mp,  xmodel,xmodel,weapon_m14_scout_mp_stagger,1.8,1.8
1573,common_mp,  xanim,xanim,viewmodel_m14_idle,1.6,1.6
1574,common_mp,  xanim,xanim,viewmodel_m14_fire,2.3,2.3
1575,common_mp,  xanim,xanim,viewmodel_m14_last_fire,2.0,2.0
1576,common_mp,  xanim,xanim,viewmodel_m14_reload,14.2,14.2
1577,common_mp,  xanim,xanim,viewmodel_m14_reload_empty,20.7,20.7
1578,common_mp,  xanim,xanim,viewmodel_m14_pullout,6.7,6.7
1579,common_mp,  xanim,xanim,viewmodel_m14_putaway,8.4,8.4
1580,common_mp,  xanim,xanim,viewmodel_m14_pullout_quick,8.4,8.4
1581,common_mp,  xanim,xanim,viewmodel_m14_putaway_quick,5.3,5.3
1582,common_mp,  xanim,xanim,viewmodel_m14_sprint_in,4.0,4.0
1583,common_mp,  xanim,xanim,viewmodel_m14_sprint_loop,4.0,4.0
1584,common_mp,  xanim,xanim,viewmodel_m14_sprint_out,4.0,4.0
1585,common_mp,  xanim,xanim,viewmodel_m14_fire_ads,2.7,2.7
1586,common_mp,  xmodel,xmodel,viewmodel_m14sd_mp,78.3,78.3
1587,common_mp,  xmodel,xmodel,weapon_m14sd_scout,47.8,47.8
1588,common_mp,  xmodel,xmodel,weapon_m14sd_scout_brock,2.5,2.5
1589,common_mp,  xmodel,xmodel,weapon_m14sd_scout_bshdwl,2.5,2.5
1590,common_mp,  xmodel,xmodel,weapon_m14sd_scout_bwmrpt,2.5,2.5
1591,common_mp,  xmodel,xmodel,weapon_m14sd_scout_cmdtgr,2.5,2.5
1592,common_mp,  xmodel,xmodel,weapon_m14sd_scout_stagger,2.5,2.5
1593,common_mp,  xanim,xanim,viewmodel_m14_acog_ads_fire,1.8,1.8
1594,common_mp,  xmodel,xmodel,viewmodel_m14_gl_mp,91.0,91.0
1595,common_mp,  xmodel,xmodel,weapon_m14_gl_scout_mp,55.4,55.4
1596,common_mp,  xmodel,xmodel,weapon_m14_gl_scout_mp_brock,2.6,2.6
1597,common_mp,  xmodel,xmodel,weapon_m14_gl_scout_mp_bshdwl,2.6,2.6
1598,common_mp,  xmodel,xmodel,weapon_m14_gl_scout_mp_bwmrpt,2.6,2.6
1599,common_mp,  xmodel,xmodel,weapon_m14_gl_scout_mp_cmdtgr,2.6,2.6
1600,common_mp,  xmodel,xmodel,weapon_m14_gl_scout_mp_stagger,2.6,2.6
1601,common_mp,  xanim,xanim,viewmodel_m14_gl_idle,1.6,1.6
1602,common_mp,  xanim,xanim,viewmodel_m14_gl_fire,2.2,2.2
1603,common_mp,  xanim,xanim,viewmodel_m14_gl_last_fire,2.0,2.0
1604,common_mp,  xanim,xanim,viewmodel_m14_gl_reload,15.0,15.0
1605,common_mp,  xanim,xanim,viewmodel_m14_gl_reload_empty,19.2,19.2
1606,common_mp,  xanim,xanim,viewmodel_m14_gl_pullout,7.0,7.0
1607,common_mp,  xanim,xanim,viewmodel_m14_gl_putaway,8.5,8.5
1608,common_mp,  xanim,xanim,viewmodel_m14_gl_fromgrenade,6.4,6.4
1609,common_mp,  xanim,xanim,viewmodel_m14_gl_pullout_quick,7.9,7.9
1610,common_mp,  xanim,xanim,viewmodel_m14_gl_putaway_quick,5.0,5.0
1611,common_mp,  xanim,xanim,viewmodel_m14_gl_sprint_in,4.1,4.1
1612,common_mp,  xanim,xanim,viewmodel_m14_gl_sprint_loop,3.9,3.9
1613,common_mp,  xanim,xanim,viewmodel_m14_gl_sprint_out,4.1,4.1
1614,common_mp,  xanim,xanim,viewmodel_m14_gl_fire_ads,2.7,2.7
1615,common_mp,  xmodel,xmodel,viewmodel_m21_mp,127.6,127.9
1616,common_mp,  xmodel,xmodel,viewmodel_m21_mp_brock,1.1,1.1
1617,common_mp,  xmodel,xmodel,viewmodel_m21_mp_bshdwl,1.1,1.1
1618,common_mp,  xmodel,xmodel,viewmodel_m21_mp_bwmrpt,1.1,1.1
1619,common_mp,  xmodel,xmodel,viewmodel_m21_mp_cmdtgr,1.1,1.1
1620,common_mp,  xmodel,xmodel,viewmodel_m21_mp_stagger,1.1,1.1
1621,common_mp,  xmodel,xmodel,weapon_m14_mp,73.8,73.8
1622,common_mp,  xmodel,xmodel,weapon_m14_mp_brock,2.4,2.4
1623,common_mp,  xmodel,xmodel,weapon_m14_mp_bshdwl,2.4,2.4
1624,common_mp,  xmodel,xmodel,weapon_m14_mp_bwmrpt,2.4,2.4
1625,common_mp,  xmodel,xmodel,weapon_m14_mp_cmdtgr,2.4,2.4
1626,common_mp,  xmodel,xmodel,weapon_m14_mp_stagger,2.4,2.4
1627,common_mp,  xmodel,xmodel,viewmodel_barrett_mp,135.5,136.4
1628,common_mp,  xmodel,xmodel,viewmodel_barrett_mp_brock,1.3,1.5
1629,common_mp,  xmodel,xmodel,viewmodel_barrett_mp_bshdwl,1.3,1.5
1630,common_mp,  xmodel,xmodel,viewmodel_barrett_mp_bwmrpt,1.3,1.5
1631,common_mp,  xmodel,xmodel,viewmodel_barrett_mp_cmdtgr,1.3,1.5
1632,common_mp,  xmodel,xmodel,viewmodel_barrett_mp_stagger,1.3,1.5
1633,common_mp,  fx,fx,muzzleflashes/rifleflash,2.7,2.8
1634,common_mp,  xmodel,xmodel,weapon_m82,77.6,77.6
1635,common_mp,  xanim,xanim,viewmodel_barrett_idle,1.6,1.6
1636,common_mp,  xanim,xanim,viewmodel_barrett_fire,2.8,2.8
1637,common_mp,  xanim,xanim,viewmodel_barrett_reload,19.5,19.5
1638,common_mp,  xanim,xanim,viewmodel_barrett_reload_empty,21.5,21.5
1639,common_mp,  xanim,xanim,viewmodel_barrett_pullout,10.7,10.7
1640,common_mp,  xanim,xanim,viewmodel_barrett_putaway,6.9,6.9
1641,common_mp,  xanim,xanim,viewmodel_barrett_pullout_quick,3.2,3.2
1642,common_mp,  xanim,xanim,viewmodel_barrett_putaway_quick,2.9,2.9
1643,common_mp,  xanim,xanim,viewmodel_barrett_sprint_in,5.2,5.2
1644,common_mp,  xanim,xanim,viewmodel_barrett_sprint_loop,5.2,5.2
1645,common_mp,  xanim,xanim,viewmodel_barrett_sprint_out,4.8,4.8
1646,common_mp,  xanim,xanim,viewmodel_barrett_ads_acog_fire,2.2,2.2
1647,common_mp,  xmodel,xmodel,viewmodel_winchester1200_mp,105.0,105.5
1648,common_mp,  xmodel,xmodel,viewmodel_winchester1200_mp_brock,1.1,1.3
1649,common_mp,  xmodel,xmodel,viewmodel_winchester1200_mp_bshdwl,1.1,1.3
1650,common_mp,  xmodel,xmodel,viewmodel_winchester1200_mp_bwmrpt,1.1,1.3
1651,common_mp,  xmodel,xmodel,viewmodel_winchester1200_mp_cmdtgr,1.1,1.3
1652,common_mp,  xmodel,xmodel,viewmodel_winchester1200_mp_stagger,1.1,1.3
1653,common_mp,  fx,fx,muzzleflashes/winch_flshview,6.2,6.3
1654,common_mp,  fx,fx,muzzleflashes/winch_flash_wv,5.9,5.9
1655,common_mp,  xmodel,xmodel,fx_shotgun_shell,1.9,2.2
1656,common_mp,  xmodel,xmodel,fx_shotgun_shell_blur,1.8,2.0
1657,common_mp,  fx,fx,shellejects/shotgun_view_blurred01,2.7,2.7
1658,common_mp,  fx,fx,shellejects/shotgun_view_blurred02,2.7,2.7
1659,common_mp,  fx,fx,shellejects/shotgun_view_blurred03,2.7,2.7
1660,common_mp,  xmodel,xmodel,weapon_winchest1200,68.8,68.8
1661,common_mp,  xanim,xanim,viewmodel_winchester_idle,1.6,1.6
1662,common_mp,  xanim,xanim,viewmodel_winchester_fire,2.4,2.4
1663,common_mp,  xanim,xanim,viewmodel_winchester_rechamber,2.9,2.9
1664,common_mp,  xanim,xanim,viewmodel_winchester_reload_loop,5.7,5.7
1665,common_mp,  xanim,xanim,viewmodel_winchester_reload_intro,9.4,9.4
1666,common_mp,  xanim,xanim,viewmodel_winchester_reload_end,6.5,6.5
1667,common_mp,  xanim,xanim,viewmodel_winchester_pullout_quick,9.0,9.0
1668,common_mp,  xanim,xanim,viewmodel_winchester_putaway_quick,4.0,4.0
1669,common_mp,  xanim,xanim,viewmodel_winchester_pullout,6.8,6.8
1670,common_mp,  xanim,xanim,viewmodel_winchester_putaway,5.7,5.7
1671,common_mp,  xanim,xanim,viewmodel_winchester_sprint_in,5.1,5.1
1672,common_mp,  xanim,xanim,viewmodel_winchester_sprint_loop,3.9,3.9
1673,common_mp,  xanim,xanim,viewmodel_winchester_sprint_out,5.1,5.1
1674,common_mp,  xanim,xanim,viewmodel_winchester_fire_ads,2.3,2.3
1675,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_idle,1.6,1.6
1676,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_fire,2.5,2.5
1677,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_rechamber,2.9,2.9
1678,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_reload_loop,5.7,5.7
1679,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_reload_intro,9.9,9.9
1680,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_reload_end,7.0,7.0
1681,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_pullout_quick,8.4,8.4
1682,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_putaway_quick,4.0,4.0
1683,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_sprint_in,4.2,4.2
1684,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_sprint_loop,4.0,4.0
1685,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_sprint_out,4.2,4.2
1686,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_fire_ads,2.2,2.2
1687,common_mp,  xanim,xanim,viewmodel_winchester_foregrip_rechamber_ads,2.9,2.9
1688,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_mp,105.0,105.5
1689,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_mp_brock,1.0,1.3
1690,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_mp_bshdwl,1.0,1.3
1691,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_mp_bwmrpt,1.0,1.3
1692,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_mp_cmdtgr,1.0,1.3
1693,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_mp_stagger,1.0,1.3
1694,common_mp,  xmodel,xmodel,viewmodel_benelli_m4_gold_mp,1.0,1.3
1695,common_mp,  fx,fx,muzzleflashes/shotgunflash_view,6.2,6.2
1696,common_mp,  fx,fx,muzzleflashes/shotgunflash,5.9,5.9
1697,common_mp,  xmodel,xmodel,weapon_benelli_super_90,90.4,90.4
1698,common_mp,  xmodel,xmodel,weapon_benelli_super_90_mp_brock,18.5,18.5
1699,common_mp,  xmodel,xmodel,weapon_benelli_super_90_mp_bshdwl,18.5,18.5
1700,common_mp,  xmodel,xmodel,weapon_benelli_super_90_mp_bwmrpt,18.5,18.5
1701,common_mp,  xmodel,xmodel,weapon_benelli_super_90_mp_cmdtgr,18.5,18.5
1702,common_mp,  xmodel,xmodel,weapon_benelli_super_90_mp_stagger,18.5,18.5
1703,common_mp,  xmodel,xmodel,weapon_benelli_super_90_gold,18.5,18.5
1704,common_mp,  xanim,xanim,viewmodel_benellim4_idle,1.6,1.6
1705,common_mp,  xanim,xanim,viewmodel_benellim4_fire,3.4,3.4
1706,common_mp,  xanim,xanim,viewmodel_benellim4_fire_last,3.4,3.4
1707,common_mp,  xanim,xanim,viewmodel_benellim4_reload_loop,5.7,5.7
1708,common_mp,  xanim,xanim,viewmodel_benellim4_reload_intro,9.4,9.4
1709,common_mp,  xanim,xanim,viewmodel_benellim4_reload_out,5.8,5.8
1710,common_mp,  xanim,xanim,viewmodel_benellim4_pullout,8.9,8.9
1711,common_mp,  xanim,xanim,viewmodel_benellim4_putaway,4.9,4.9
1712,common_mp,  xanim,xanim,viewmodel_benellim4_pullout_quick,8.9,8.9
1713,common_mp,  xanim,xanim,viewmodel_benellim4_putaway_quick,4.3,4.3
1714,common_mp,  xanim,xanim,viewmodel_benellim4_sprint_in,5.1,5.1
1715,common_mp,  xanim,xanim,viewmodel_benellim4_sprint_loop,3.9,3.9
1716,common_mp,  xanim,xanim,viewmodel_benellim4_sprint_out,5.1,5.1
1717,common_mp,  xanim,xanim,viewmodel_benellim4_fire_ads,3.1,3.1
1718,common_mp,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_brock,92.7,92.7
1719,common_mp,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_bshdwl,19.3,19.3
1720,common_mp,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_bwmrpt,19.3,19.3
1721,common_mp,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_cmdtgr,19.3,19.3
1722,common_mp,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_stagger,19.3,19.3
1723,common_mp,  xmodel,xmodel,weapon_benelli_super_90_gold_foregrip,19.3,19.3
1724,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_idle,1.6,1.6
1725,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_fire,2.9,2.9
1726,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_reload_loop,5.7,5.7
1727,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_reload_intro,9.7,9.7
1728,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_reload_out,5.7,5.7
1729,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_pullout_quick,9.4,9.4
1730,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_putaway_quick,3.8,3.8
1731,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_sprint_in,4.4,4.4
1732,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_sprint_loop,3.9,3.9
1733,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_sprint_out,4.4,4.4
1734,common_mp,  xanim,xanim,viewmodel_benellim4_foregrip_fire_ads,2.6,2.6
1735,common_mp,  xmodel,xmodel,viewmodel_m60_mp,169.2,169.6
1736,common_mp,  xmodel,xmodel,viewmodel_m60_mp_brock,2.4,3.0
1737,common_mp,  xmodel,xmodel,viewmodel_m60_mp_bshdwl,2.4,2.6
1738,common_mp,  xmodel,xmodel,viewmodel_m60_mp_bwmrpt,2.4,2.6
1739,common_mp,  xmodel,xmodel,viewmodel_m60_mp_cmdtgr,2.4,2.6
1740,common_mp,  xmodel,xmodel,viewmodel_m60_mp_stagger,2.4,2.6
1741,common_mp,  xmodel,xmodel,viewmodel_m60_gold_mp,2.4,2.6
1742,common_mp,  fx,fx,muzzleflashes/m60_flshview_a,6.1,6.1
1743,common_mp,  fx,fx,muzzleflashes/m60_flshview_b,6.1,6.1
1744,common_mp,  fx,fx,muzzleflashes/m60_flshview_d,5.0,5.0
1745,common_mp,  fx,fx,muzzleflashes/m60_flshview_e,5.5,5.5
1746,common_mp,  xmodel,xmodel,weapon_m60,70.6,70.6
1747,common_mp,  xmodel,xmodel,weapon_m60_mp_brock,2.1,2.1
1748,common_mp,  xmodel,xmodel,weapon_m60_mp_bshdwl,2.1,2.1
1749,common_mp,  xmodel,xmodel,weapon_m60_mp_bwmrpt,2.1,2.1
1750,common_mp,  xmodel,xmodel,weapon_m60_mp_cmdtgr,2.1,2.1
1751,common_mp,  xmodel,xmodel,weapon_m60_mp_stagger,2.1,2.1
1752,common_mp,  xmodel,xmodel,weapon_m60_gold,2.1,2.1
