index,type,type,name,usage(KB),total(KB)
1578,  xanim,xanim,viewmodel_claymore_sprint_loop,3.9,3.9
1579,  xanim,xanim,viewmodel_claymore_sprint_out,3.0,3.0
1580,  weapon,weapon,claymore_mp,0.9,1.0
1581,  xmodel,xmodel,viewmodel_m67,43.6,43.9
1582,  xmodel,xmodel,weapon_m67_grenade,38.0,38.0
1583,  xmodel,xmodel,projectile_m67fraggrenade,16.8,16.8
1584,  xanim,xanim,viewmodel_m67_idle,1.8,1.8
1585,  xanim,xanim,viewmodel_m67_throw,4.9,4.9
1586,  xanim,xanim,viewmodel_m67_pullpin,6.5,6.5
1587,  xanim,xanim,viewmodel_m67_pickup_livenade,7.3,7.3
1588,  xmodel,xmodel,viewmodel_rpg7,97.8,98.0
1589,  fx,fx,muzzleflashes/at4_flash,8.8,8.8
1590,  xmodel,xmodel,weapon_rpg7,84.3,84.3
1591,  xmodel,xmodel,viewmodel_rpg7_rocket,7.7,7.7
1592,  xmodel,xmodel,projectile_rpg7,7.9,7.9
1593,  techset,techset,sm2/effect_falloff,1.4,1.4
1594,  techset,techset,effect_falloff,1.2,1.2
1595,  fx,fx,smoke/smoke_geotrail_rpg,8.4,8.9
1596,  xanim,xanim,viewmodel_rpg_idle,1.5,1.5
1597,  xanim,xanim,viewmodel_rpg_idle_empty,2.3,2.3
1598,  xanim,xanim,viewmodel_rpg_fire,2.8,2.8
1599,  xanim,xanim,viewmodel_rpg_reload,12.4,12.4
1600,  xanim,xanim,viewmodel_rpg_pullout,5.3,5.3
1601,  xanim,xanim,viewmodel_rpg_putaway,3.7,3.7
1602,  xanim,xanim,viewmodel_rpg_sprint_in,3.2,3.2
1603,  xanim,xanim,viewmodel_rpg_sprint_loop,3.9,3.9
1604,  xanim,xanim,viewmodel_rpg_sprint_out,3.3,3.3
1605,  xmodel,xmodel,weapon_us_smoke_grenade,36.2,36.2
1606,  xmodel,xmodel,projectile_us_smoke_grenade,22.4,22.4
1607,  fx,fx,smoke/smoke_grenade_11sec_mp,19.1,19.1
1608,  xmodel,xmodel,weapon_us_smoke_grenade_burnt,0.9,1.2
1609,  fx,fx,smoke/smoke_grenade,20.2,20.2
1610,  fx,fx,muzzleflashes/mg42hv,5.9,6.0
1611,  fx,fx,muzzleflashes/mg42hv_view,4.8,4.8
1612,  fx,fx,muzzleflashes/tiger_flash,4.6,4.7
1613,  xmodel,xmodel,com_cinderblock,1.7,1.8
1614,  xanim,xanim,viewmodel_usp_melee,8.0,8.0
1615,  xmodel,xmodel,viewmodel_ak47,95.8,95.8
1616,  xanim,xanim,viewmodel_mk2_idle,1.5,1.5
1617,  xmodel,xmodel,weapon_ak47_clip,9.7,9.7
1618,  xmodel,xmodel,weapon_ak74u_clip,11.0,11.0
1619,  xmodel,xmodel,weapon_dragunov_clip,5.0,5.0
1620,  xmodel,xmodel,weapon_g3_clip,2.7,2.7
1621,  xmodel,xmodel,weapon_g36_clip,4.4,4.4
1622,  xmodel,xmodel,weapon_m14_clip,2.7,2.9
1623,  xmodel,xmodel,weapon_mp5_clip,5.3,5.3
1624,  xmodel,xmodel,weapon_saw_clip,5.6,5.6
1625,  xmodel,xmodel,weapon_rpg7_stow,83.8,83.8
1626,  rawfile,rawfile,animtrees/vehicles.atr,3.5,3.5
1627,  xmodel,xmodel,vehicle_cobra_helicopter_fly,561.2,561.7
1628,  xmodel,xmodel,vehicle_mi24p_hind_desert,638.7,639.4
1629,  fx,fx,muzzleflashes/cobra_rocket_flash_wv,3.7,3.7
1630,  xmodel,xmodel,projectile_hellfire_missile,11.4,11.8
1631,  fx,fx,smoke/smoke_geotrail_hellfire,4.7,4.7
1632,  fx,fx,muzzleflashes/cobra_20mm_flash_mp,2.7,2.7
1633,  fx,fx,fire/fire_smoke_trail_m,1.6,1.6
1634,  fx,fx,explosions/aerial_explosion_large,10.7,10.7
1635,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece06,1.8,2.0
1636,  fx,fx,explosions/helicopter_explosion,17.6,17.6
1637,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece01,21.8,21.8
1638,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece02,1.4,1.4
1639,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece07,8.3,8.3
1640,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece03,6.4,6.4
1641,  fx,fx,explosions/helicopter_explosion_cobra,3.6,3.6
1642,  fx,fx,explosions/aerial_explosion,8.4,8.4
1643,  fx,fx,smoke/smoke_trail_black_heli,1.0,1.0
1644,  fx,fx,smoke/smoke_trail_white_heli,1.0,1.0
1645,  fx,fx,fire/fire_smoke_trail_l,1.6,1.6
1646,  xmodel,xmodel,vehicle_mig29_desert,73.8,74.1
1647,  fx,fx,fire/jet_afterburner,3.6,3.7
1648,  fx,fx,smoke/jet_contrail,1.2,1.2
1649,  techset,techset,sm2/mc_l_sm_flag_t0c0n0s0,30.7,30.7
1650,  techset,techset,sm2/mc_l_sm_flag_t0c0,20.2,20.2
1651,  techset,techset,sm2/mc_l_hsm_flag_t0c0,8.0,8.0
1652,  techset,techset,sm2/mc_l_hsm_flag_t0c0n0,9.0,9.0
1653,  techset,techset,mc_l_sm_flag_t0c0n0s0,40.1,40.1
1654,  techset,techset,mc_l_sm_flag_t0c0,25.4,25.4
1655,  techset,techset,mc_l_sm_flag_t0c0s0,23.4,23.4
1656,  techset,techset,mc_l_sm_flag_t0c0n0,21.1,21.1
1657,  techset,techset,mc_l_hsm_flag_t0c0,9.3,9.3
1658,  techset,techset,mc_l_hsm_flag_t0c0s0,11.3,11.3
1659,  techset,techset,mc_l_hsm_flag_t0c0n0,10.2,10.2
1660,  techset,techset,mc_l_hsm_flag_t0c0n0s0,12.2,12.2
1661,  xmodel,xmodel,prop_flag_neutral,14.1,14.4
1662,  xmodel,xmodel,prop_flag_neutral_carry,14.9,14.9
1663,  xmodel,xmodel,vehicle_slamraam_launcher,314.5,315.0
1664,  xmodel,xmodel,vehicle_slamraam_missiles,300.5,300.5
1665,  xmodel,xmodel,vehicle_slamraam_base,333.8,334.2
1666,  xmodel,xmodel,mil_tntbomb_mp,27.3,27.6
1667,  xmodel,xmodel,prop_suitcase_bomb,207.7,208.8
1668,  xmodel,xmodel,viewmodel_briefcase_bomb_mp,152.6,152.6
1669,  xanim,xanim,viewmodel_briefcase_bomb_idle,2.7,2.7
1670,  xanim,xanim,viewmodel_briefcase_bomb_pullout,13.9,13.9
1671,  xanim,xanim,viewmodel_briefcase_bomb_drop,10.7,10.7
1672,  xanim,xanim,viewmodel_briefcase_bomb_interrupt_drop,6.2,6.2
1673,  xanim,xanim,viewmodel_briefcase_bomb_defuse,9.4,9.4
1674,  techset,techset,sm2/laser,1.7,1.7
1675,  techset,techset,laser,1.6,1.6
1676,  techset,techset,sm2/post_light,1.4,1.4
1677,  techset,techset,post_light,1.5,1.5
1678,    menu,menu,callvote,16.5,16.6
1679,    menu,menu,changemap,19.9,19.9
1680,    menu,menu,changegametype,20.2,20.2
1681,    menu,menu,kickplayer,19.7,19.7
1682,  menufile,menufile,ui_mp/scriptmenus/callvote.menu,0.0,76.5
1683,    menu,menu,muteplayer,4.1,4.1
1684,  menufile,menufile,ui_mp/scriptmenus/muteplayer.menu,0.0,4.1
1685,    menu,menu,quickcommands,6.9,6.9
1686,  menufile,menufile,ui_mp/scriptmenus/quickcommands.menu,0.0,6.9
1687,    menu,menu,quickstatements,6.7,6.7
1688,  menufile,menufile,ui_mp/scriptmenus/quickstatements.menu,0.0,6.7
1689,    menu,menu,quickresponses,6.2,6.2
1690,  menufile,menufile,ui_mp/scriptmenus/quickresponses.menu,0.0,6.2
1691,    menu,menu,ingame_controls,6.9,6.9
1692,    menu,menu,ingamecontrols_sensitivity,5.6,5.6
1693,    menu,menu,main_controls,23.1,23.1
1694,    menu,menu,main_options,35.8,35.8
1695,    menu,menu,popup_endgame,7.1,7.1
1696,    menu,menu,popup_leavegame,6.5,6.5
1697,    menu,menu,victory_marines,7.2,7.2
1698,    menu,menu,victory_opfor,7.1,7.1
1699,    menu,menu,victory_none,4.9,4.9
1700,    menu,menu,quickmessage,4.4,4.4
1701,    menu,menu,options_look,55.4,55.4
1702,    menu,menu,options_move,60.7,60.7
1703,    menu,menu,options_shoot,66.8,66.8
1704,    menu,menu,options_misc,32.6,32.6
1705,    menu,menu,options_graphics,68.3,68.3
1706,    menu,menu,options_graphics_texture,52.9,52.9
1707,    menu,menu,apply_picmip_popmenu,2.3,2.3
1708,    menu,menu,options_game,48.5,48.5
1709,    menu,menu,options_sound,40.7,40.7
1710,    menu,menu,options_control_defaults,28.0,28.0
1711,    menu,menu,options_graphics_defaults,38.0,38.0
1712,    menu,menu,snd_restart_popmenu,6.8,6.8
1713,    menu,menu,options_voice,39.4,39.4
1714,    menu,menu,options_multi,47.7,47.7
1715,    menu,menu,controls_multi,40.7,40.7
1716,    menu,menu,vid_restart_popmenu_listen,4.4,4.4
1717,    menu,menu,vid_restart_popmenu,6.6,6.6
1718,    menu,menu,popup_summary,6.3,6.3
1719,    menu,menu,popup_summary_body,18.8,18.8
1720,    menu,menu,popup_unlock,6.0,6.0
1721,    menu,menu,popup_unlock_page1,56.2,56.2
1722,    menu,menu,popup_unlock_page2,112.4,112.4
1723,  menufile,menufile,ui_mp/ingame.txt,0.1,948.2
1724,    menu,menu,compass_old,5.6,5.8
1725,    menu,menu,xpbar,12.5,12.7
1726,    menu,menu,scorebars,28.9,29.0
1727,    menu,menu,weaponinfo,3.4,3.4
1728,    menu,menu,fullscreenmap,4.5,4.5
1729,    menu,menu,dpad,3.9,3.9
1730,    menu,menu,talkers,1.6,1.6
1731,    menu,menu,killcam,1.2,1.2
1732,    menu,menu,scorebar,4.4,4.4
1733,  menufile,menufile,ui_mp/hud.txt,0.1,73.0
1734,    menu,menu,team_marinesopfor,27.7,27.7
1735,  menufile,menufile,ui_mp/scriptmenus/team_marinesopfor.menu,0.0,27.8
1736,    menu,menu,class,40.0,40.0
1737,  menufile,menufile,ui_mp/scriptmenus/class.menu,0.0,40.0
1738,    menu,menu,changeclass,96.1,96.1
1739,  menufile,menufile,ui_mp/scriptmenus/changeclass.menu,0.0,96.1
1740,    menu,menu,changeclass_offline,166.3,166.3
1741,  menufile,menufile,ui_mp/scriptmenus/changeclass_offline.menu,0.0,166.4
1742,    menu,menu,scoreboard,21.5,21.5
1743,  menufile,menufile,ui_mp/scriptmenus/scoreboard.menu,0.0,21.6
1744,    menu,menu,background_main,2.1,2.1
1745,  menufile,menufile,ui_mp/scriptmenus/background_main.menu,0.0,2.1
1746,  techset,techset,sm2/unlit_alphatest,1.2,1.2
1747,  techset,techset,unlit_alphatest,1.2,1.2
1748,  sound,sound,cobra_helicopter_crash,283.2,283.2
1749,  sound,sound,cobra_helicopter_crash_close,1170.3,1170.3
1750,  sound,sound,cobra_helicopter_crash_detail,147.8,147.8
1751,  sound,sound,cobra_helicopter_damaged,21.7,21.7
1752,  sound,sound,cobra_helicopter_dying_loop,317.2,317.2
1753,  sound,sound,cobra_helicopter_hit,257.0,257.0
1754,  sound,sound,cobra_helicopter_hit_2,143.0,143.0
1755,  sound,sound,cobra_helicopter_secondary_exp_boom,650.9,650.9
1756,  sound,sound,emt_tree_leaf_rustle,3472.3,3472.3
1757,  sound,sound,emt_tree_palm_rustle,3564.1,3564.1
1758,  sound,sound,exp_suitcase_bomb_main,513.5,513.5
1759,  sound,sound,exp_suitcase_bomb_secondary,892.2,892.2
1760,  sound,sound,fire_wood_small,1085.5,1085.5
1761,  sound,sound,MP_bomb_defuse,138.7,138.7
1762,  sound,sound,MP_bomb_plant,147.4,147.4
1763,  sound,sound,MP_hit_alert,3.1,3.1
1764,  sound,sound,re_pickup_paper,67.6,67.6
1765,  sound,sound,ui_mp_suitcasebomb_timer,25.5,25.5
1766,  sound,sound,ui_mp_timer_countdown,13.1,13.1
1767,  sound,sound,weap_cobra_missle_fire,362.5,362.5
1768,  sound,sound,weap_hind_missle_fire,344.7,344.7
1769,  sound,sound,weap_m197_cannon_fire,226.7,226.7
1770,  sound,sound,weap_suitcase_button_press_plr,167.5,167.5
1771,  sound,sound,weap_suitcase_defuse_plr,146.6,146.6
1772,  sound,sound,weap_suitcase_drop_plr,150.4,150.4
1773,  sound,sound,weap_suitcase_interrupt_plr,66.5,66.5
1774,  sound,sound,weap_suitcase_raise_plr,215.5,215.5
1775,  sound,sound,airplane_overhead_compartment_open,105.2,105.2
1776,  sound,sound,breathing_heartbeat_slowmo,29.5,29.5
1777,  sound,sound,countdown_beep,16.3,16.3
1778,  sound,sound,enter_prestige,487.2,487.2
1779,  sound,sound,vo_missionline_kill,21.7,21.7
1780,  rawfile,rawfile,mp/cod2maps.arena,1.7,1.7
1781,  rawfile,rawfile,shock/teargas.shock,1.9,1.9
1782,  rawfile,rawfile,shock/concussion_grenade_mp.shock,2.0,2.0
1783,  rawfile,rawfile,shock/frag_grenade_mp.shock,1.9,1.9
1784,assetlist,assetlist,,42.2,44077.0
1785,xanim,xanim,(misc),26.2,26.2
1786,xmodel,xmodel,(misc),141.7,141.7
1787,material,material,(misc),86.1,86.1
1788,techset,techset,(misc),8.7,8.7
1789,image,image,(misc),14.6,14.6
1790,sound,sound,(misc),140.6,140.6
1791,menu,menu,(misc),7.3,7.3
1792,localize,localize,(misc),48.2,48.2
1793,weapon,weapon,(misc),17.0,17.0
1794,fx,fx,(misc),63.2,63.2
1795,rawfile,rawfile,(misc),72.2,72.2
